FRAME;AVG INACCURACY;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;
1376;0.791129;300.790000;39.019800;254.546000;17.839920;204.316000;34.947000;185.885400;85.254200;208.362000;130.973600;254.322000;152.118400;304.546000;135.203400;323.148000;86.192200;
1377;0.759092;300.712000;39.618200;254.524000;18.504400;204.342000;35.550400;185.821200;85.822400;208.372000;131.507000;254.262000;152.561000;304.438000;135.685200;323.114000;86.705800;
1378;0.768929;300.268000;39.459200;254.116000;18.255640;203.952000;35.353800;185.565800;85.630400;207.968000;131.268800;253.862000;152.424400;304.032000;135.457000;322.540000;86.461400;
1379;0.768929;300.268000;39.459200;254.116000;18.255640;203.952000;35.353800;185.565800;85.630400;207.968000;131.268800;253.862000;152.424400;304.032000;135.457000;322.540000;86.461400;
1380;0.768929;300.268000;39.459200;254.116000;18.255640;203.952000;35.353800;185.565800;85.630400;207.968000;131.268800;253.862000;152.424400;304.032000;135.457000;322.540000;86.461400;
1381;0.768929;300.268000;39.459200;254.116000;18.255640;203.952000;35.353800;185.565800;85.630400;207.968000;131.268800;253.862000;152.424400;304.032000;135.457000;322.540000;86.461400;
1382;0.794907;300.520000;38.814600;254.452000;17.654760;204.344000;34.730200;186.012800;84.872000;208.412000;130.492800;254.228000;151.633800;304.328000;134.744600;322.830000;85.865200;
1383;0.733759;300.242000;39.390400;254.154000;18.331400;204.044000;35.276400;185.641200;85.465600;208.126000;131.023600;253.920000;152.055600;304.048000;135.281800;322.622000;86.399400;
1384;0.868302;300.574000;38.653000;254.438000;17.537020;204.260000;34.573200;185.882200;84.776200;208.320000;130.410400;254.226000;151.562200;304.426000;134.727200;322.984000;85.758200;
1385;0.768882;300.416000;39.457600;254.362000;18.393920;204.160000;35.304800;185.736600;85.521200;208.288000;131.099800;254.120000;152.152800;304.264000;135.426400;322.876000;86.452000;
1386;0.781700;300.362000;38.708800;254.378000;17.545400;204.264000;34.498800;186.007200;84.662000;208.418000;130.186600;254.162000;151.322400;304.260000;134.548000;322.680000;85.636400;
1387;0.762260;300.276000;39.220800;254.308000;18.095980;204.166000;35.024200;185.846600;85.248800;208.304000;130.712200;254.074000;151.856400;304.224000;135.079000;322.680000;86.153000;
1388;0.800071;300.384000;38.756600;254.430000;17.652940;204.342000;34.624200;186.030000;84.713600;208.462000;130.214800;254.216000;151.354200;304.296000;134.583600;322.786000;85.710800;
1389;0.784923;300.606000;39.179400;254.376000;18.016180;204.186000;35.110200;185.724800;85.358600;208.222000;131.064000;254.174000;152.205400;304.374000;135.290000;323.002000;86.295400;
1390;0.825922;300.652000;38.786800;254.626000;17.511180;204.402000;34.548200;186.157000;84.779000;208.602000;130.379600;254.420000;151.631600;304.584000;134.788400;323.008000;85.800200;
1391;0.726652;300.466000;39.255400;254.372000;18.199660;204.288000;35.154800;185.812800;85.341600;208.326000;130.909200;254.142000;151.942800;304.270000;135.139600;322.882000;86.223400;
1392;0.812925;300.726000;38.619400;254.650000;17.402320;204.432000;34.421800;186.116600;84.717400;208.572000;130.319800;254.432000;151.549800;304.688000;134.675800;323.130000;85.633000;
1393;0.805630;300.542000;39.241400;254.452000;18.194300;204.386000;35.162000;185.926800;85.301800;208.412000;130.924200;254.224000;151.917600;304.304000;135.090600;322.894000;86.248200;
1394;0.777149;300.578000;38.632200;254.434000;17.438840;204.282000;34.545200;185.901800;84.738800;208.346000;130.421600;254.214000;151.576200;304.358000;134.647600;322.908000;85.730600;
1395;0.829611;300.776000;39.420400;254.652000;18.224120;204.458000;35.275400;186.121400;85.556000;208.580000;131.180000;254.428000;152.347200;304.634000;135.469400;323.136000;86.463000;
1396;0.829611;300.776000;39.420400;254.652000;18.224120;204.458000;35.275400;186.121400;85.556000;208.580000;131.180000;254.428000;152.347200;304.634000;135.469400;323.136000;86.463000;
1397;0.829611;300.776000;39.420400;254.652000;18.224120;204.458000;35.275400;186.121400;85.556000;208.580000;131.180000;254.428000;152.347200;304.634000;135.469400;323.136000;86.463000;
1398;0.870508;300.896000;38.725800;254.686000;17.505800;204.484000;34.641800;186.098200;84.890200;208.534000;130.605400;254.496000;151.835800;304.724000;134.885400;323.278000;85.880600;
1399;0.750667;300.752000;39.405200;254.486000;18.121720;204.238000;35.297800;185.779200;85.645000;208.272000;131.366000;254.256000;152.616600;304.522000;135.583000;323.114000;86.566800;
1400;0.817045;300.476000;38.989200;254.382000;17.730320;204.156000;34.820000;185.871400;85.091800;208.256000;130.712600;254.156000;151.977000;304.380000;135.036000;322.796000;86.040400;
1401;0.792735;300.598000;39.670600;254.468000;18.394560;204.274000;35.539600;185.974000;85.801200;208.364000;131.419400;254.246000;152.695400;304.458000;135.716000;322.918000;86.702400;
1402;0.863602;300.740000;39.312400;254.566000;18.006240;204.392000;35.206400;186.064400;85.438800;208.464000;131.115200;254.376000;152.400400;304.570000;135.362800;323.038000;86.416600;
1403;0.778143;300.888000;39.869000;254.708000;18.521080;204.468000;35.725600;186.204000;86.030000;208.596000;131.692600;254.478000;153.007400;304.726000;135.989000;323.176000;86.903200;
1404;0.892049;301.080000;39.271800;254.860000;18.013020;204.598000;35.169400;186.179200;85.501600;208.652000;131.215000;254.638000;152.439200;304.892000;135.436800;323.448000;86.433600;
1405;0.797596;300.960000;39.744000;254.744000;18.470760;204.508000;35.638200;186.133200;85.975400;208.570000;131.645200;254.504000;152.901200;304.782000;135.879600;323.308000;86.846400;
1406;0.836234;300.900000;39.168600;254.770000;17.956260;204.542000;34.994800;186.167000;85.321800;208.664000;130.972800;254.540000;152.155600;304.800000;135.248200;323.290000;86.168600;
1407;0.758775;300.844000;39.913400;254.754000;18.715120;204.666000;35.785400;186.326200;86.057400;208.706000;131.620400;254.488000;152.777000;304.660000;135.815600;323.098000;86.873600;
1408;0.769965;301.156000;39.238200;255.080000;18.088200;204.956000;35.100400;186.517400;85.344000;209.004000;130.908000;254.842000;152.032000;305.004000;135.142400;323.536000;86.244000;
1409;0.808098;301.050000;39.753200;254.962000;18.418060;204.868000;35.617600;186.675000;85.834400;208.968000;131.340000;254.722000;152.652200;304.888000;135.622200;323.254000;86.673000;
1410;0.849306;301.292000;39.129600;255.182000;17.926500;205.020000;34.979200;186.611000;85.220200;209.096000;130.887400;254.954000;152.046800;305.134000;135.141400;323.672000;86.185000;
1411;0.798442;301.340000;39.879000;255.264000;18.619120;205.068000;35.627800;186.762000;85.985600;209.248000;131.536800;254.994000;152.734200;305.266000;135.849800;323.696000;86.865800;
1412;0.780383;300.982000;39.277800;254.996000;18.014680;204.940000;34.958000;186.709800;85.215200;209.196000;130.667800;254.774000;151.889200;305.018000;135.070000;323.348000;86.137400;
1413;0.851248;301.098000;39.667400;254.946000;18.442580;204.822000;35.578400;186.486800;85.789400;208.882000;131.382600;254.724000;152.596600;304.902000;135.654000;323.416000;86.690600;
1414;0.795980;301.028000;39.074600;254.998000;17.841580;204.870000;34.883200;186.595600;85.054000;209.038000;130.573600;254.784000;151.806200;304.942000;134.949800;323.378000;86.005600;
1415;0.784551;300.886000;39.593600;254.804000;18.369780;204.714000;35.423200;186.411600;85.650600;208.826000;131.172600;254.578000;152.370000;304.752000;135.471800;323.202000;86.493800;
1416;0.800014;301.066000;38.973000;255.030000;17.790280;204.914000;34.850600;186.615200;84.982000;209.030000;130.530600;254.820000;151.744200;304.958000;134.886800;323.448000;85.965400;
1417;0.785761;300.946000;39.462200;254.964000;18.303160;204.912000;35.272000;186.606800;85.436800;209.030000;130.882200;254.724000;152.020000;304.844000;135.209600;323.292000;86.326400;
1418;0.777240;300.960000;38.879400;254.968000;17.709680;204.792000;34.595200;186.437000;84.835800;209.030000;130.346400;254.770000;151.497000;304.944000;134.763000;323.448000;85.903600;
1419;0.755839;299.650000;40.375600;254.170000;19.757320;204.248000;35.807400;185.912000;85.721000;208.748000;130.785400;253.982000;151.375000;303.884000;135.447600;322.378000;87.051000;
1420;0.922838;297.214000;41.414200;253.036000;21.964800;204.628000;37.268000;186.147400;85.621400;208.758000;129.398600;252.818000;148.965000;301.160000;133.943000;319.840000;86.683200;
1421;1.955750;295.556000;39.244800;251.344000;20.001200;203.606000;35.815600;184.669000;83.370200;207.140000;127.193800;251.056000;146.535800;298.910000;131.097400;318.120000;84.504800;
1422;2.009645;292.424000;42.081200;250.200000;24.820800;204.924000;38.790800;186.180400;83.845000;208.552000;125.657400;250.006000;142.695000;295.454000;129.103400;314.502000;84.989200;
1423;6.231408;278.022000;63.340200;243.206000;46.938400;202.794000;57.373600;188.739200;98.189000;208.362000;132.374800;242.834000;148.874200;283.854000;138.408200;297.894000;99.261400;
1424;-1;129.458000;41.638000;110.875000;32.563400;91.422000;41.156500;84.342400;60.597500;91.865600;78.795300;110.365000;88.333800;130.393000;79.884300;137.532000;61.776700;
1425;-1;124.624000;43.736500;104.512000;34.556200;85.548400;44.965000;78.981600;63.866800;84.353200;83.722500;103.846000;93.413400;123.787000;83.048000;130.419000;65.289400;
1426;-1;137.381000;50.740300;115.942000;39.694600;94.956900;51.202100;88.265400;72.355400;94.389300;93.246700;115.240000;104.908000;137.310000;93.347500;144.004000;73.308800;
1427;-1;125.512000;49.721200;105.297000;40.069200;86.089400;50.536300;79.364100;69.974000;85.110200;89.651100;104.747000;99.929100;125.082000;89.426700;131.742000;70.838900;
1428;-1;126.458000;54.347600;106.269000;44.314800;87.455700;55.263500;80.234300;74.586000;86.206200;94.075300;105.622000;104.588000;125.949000;93.554600;132.969000;75.269800;
1429;-1;119.237000;56.871300;99.562200;46.757100;80.517900;56.433300;73.390700;76.222700;80.329500;95.013500;99.134200;105.256000;119.491000;95.244600;126.174000;76.956000;
1430;-1;127.814000;42.953200;110.241000;33.955600;91.723700;41.676500;84.593600;60.681500;92.593300;77.724700;109.877000;86.969700;129.245000;79.165700;136.182000;61.711800;
1431;4.964718;275.956000;62.457400;240.790000;46.395600;200.304000;56.692000;185.680000;97.472600;205.554000;131.984400;240.320000;148.144400;281.380000;137.884000;296.088000;98.549200;
1432;2.279527;288.678000;45.220400;245.836000;27.883200;201.250000;41.938000;181.917200;86.519200;204.854000;128.651200;245.884000;145.481600;291.526000;131.759200;311.014000;88.420400;
1433;1.686848;293.026000;41.187600;248.992000;23.001800;201.880000;38.276800;182.517000;84.907200;205.478000;128.868200;248.890000;146.879200;295.972000;132.007400;315.772000;86.144600;
1434;1.820989;292.578000;39.389600;247.488000;19.088360;198.934600;36.295400;180.323200;84.400800;202.296000;129.146600;247.278000;149.615200;295.664000;132.813400;314.612000;85.319000;
1435;0.974050;292.744000;40.095800;247.540000;19.984520;198.473000;36.442200;179.491600;85.344600;202.032000;130.242600;247.260000;150.549200;296.294000;134.277400;315.396000;86.526800;
1436;0.810621;293.626000;39.542600;248.300000;20.079400;199.319400;35.947800;179.723800;84.802200;202.898000;129.790200;248.120000;149.402800;297.060000;133.744400;316.860000;85.982800;
1437;0.674181;294.320000;39.621000;248.426000;19.839840;199.125000;36.148000;179.687400;85.402400;202.624000;130.820400;248.262000;150.680600;297.570000;134.569800;317.192000;86.503800;
1438;0.716855;294.656000;38.342600;248.454000;18.270000;198.909400;35.002000;179.639000;84.550400;202.230000;130.243000;248.274000;150.347600;297.736000;133.756400;317.130000;85.462400;
1439;0.797180;295.202000;38.861000;248.818000;18.551280;199.047000;35.500600;179.882200;85.201800;202.424000;131.112200;248.614000;151.445800;298.296000;134.707200;317.648000;86.295800;
1440;0.750758;295.226000;38.072400;248.784000;17.771700;198.994800;34.807200;179.810800;84.526600;202.228000;130.509800;248.580000;150.871400;298.256000;133.978800;317.552000;85.563600;
1441;0.839653;295.596000;38.454600;248.976000;17.881880;198.955600;35.102000;179.802000;85.090800;202.272000;131.250200;248.756000;151.821800;298.650000;134.737000;317.904000;86.051600;
1442;0.880693;296.060000;37.590200;249.350000;16.832940;199.127400;34.148000;180.111400;84.325000;202.550000;130.564800;249.144000;151.368000;299.238000;134.223400;318.404000;85.319600;
1443;0.861557;296.144000;37.903600;249.346000;17.193560;199.200400;34.572000;180.073600;84.681200;202.528000;130.960600;249.118000;151.658400;299.156000;134.480400;318.460000;85.603800;
1444;0.903615;296.260000;37.142800;249.476000;16.385500;199.245600;33.782600;180.122200;83.947600;202.600000;130.262200;249.280000;151.053000;299.360000;133.843200;318.640000;84.882800;
1445;0.843740;296.080000;37.900200;249.402000;17.232760;199.303200;34.504600;180.222000;84.574600;202.682000;130.730600;249.184000;151.407800;299.188000;134.298600;318.404000;85.467600;
1446;0.760417;295.280000;37.704400;249.046000;17.403060;199.033600;34.181200;179.974600;84.012000;202.558000;129.916800;248.878000;150.295000;298.598000;133.677600;317.812000;85.114400;
1447;0.912748;293.188000;40.383000;248.244000;21.029400;199.285000;36.579000;180.342400;85.377400;203.086000;129.953800;248.018000;149.416200;296.800000;134.145000;315.968000;86.449200;
1448;1.892990;292.818000;39.909000;248.756000;21.396200;201.374000;36.913000;182.106400;84.199000;204.530000;128.046400;248.336000;146.670200;295.892000;131.456600;315.348000;85.145000;
1449;3.054200;283.670000;56.167000;246.108000;41.183200;204.582000;51.766600;186.078200;92.878600;208.918000;129.842400;246.030000;144.634200;287.530000;134.257000;306.256000;94.558800;
1450;-1;136.301000;38.729000;118.225000;30.135900;98.818100;37.816400;91.737100;57.405500;99.580400;75.193800;117.861000;84.388200;137.801000;76.734000;144.885000;58.329600;
1451;-1;121.026000;43.563200;101.098000;36.544000;83.623200;45.862200;75.100700;63.610800;81.076500;83.099900;100.630000;90.362300;118.850000;80.936900;127.270000;64.553000;
1452;10.309574;281.520000;74.587800;247.680000;58.040800;207.826000;68.032800;194.798400;108.874000;213.604000;141.771000;247.142000;158.815200;288.292000;148.398200;301.196000;110.215400;
1453;2.758180;287.942000;60.264000;251.408000;43.376200;209.964000;55.059200;195.006600;96.377000;214.984000;132.666200;251.222000;149.555400;292.804000;138.002200;307.920000;98.055000;
1454;1.688519;296.256000;44.472800;252.590000;25.871200;205.658000;40.427600;187.438000;86.911200;210.396000;130.242200;252.674000;148.332000;300.018000;134.166400;318.616000;88.759600;
1455;1.855969;298.486000;41.644000;253.994000;21.616000;205.772000;38.045600;187.611000;86.007000;209.586000;130.171800;253.820000;150.293600;302.036000;134.243600;320.526000;87.012800;
1456;1.111860;296.974000;42.737800;252.934000;22.758600;204.672000;38.552400;186.324800;86.793800;208.718000;130.485600;252.644000;150.490200;300.924000;134.864600;319.346000;87.803200;
1457;0.757521;297.566000;43.243000;253.440000;23.489000;204.692000;38.644400;186.170000;87.367800;209.156000;131.174600;253.210000;151.027000;301.954000;136.061800;320.652000;88.714000;
1458;0.618886;298.672000;41.499800;253.844000;21.398000;204.524000;36.880200;185.932400;86.377800;208.980000;130.815600;253.572000;150.916000;302.994000;135.505200;321.690000;87.586800;
1459;0.663637;299.468000;41.174200;253.834000;20.452000;204.072000;36.766800;185.679600;86.788800;208.366000;131.781600;253.562000;152.422800;303.478000;136.198600;321.996000;87.704400;
1460;0.663711;299.632000;40.467600;253.904000;19.939960;204.220000;36.275400;185.643400;86.175200;208.326000;131.311600;253.648000;151.748600;303.438000;135.517200;322.148000;87.149200;
1461;0.764264;298.146000;42.071800;253.372000;22.019400;204.220000;37.868200;185.853400;86.971400;208.260000;131.442600;253.096000;151.690800;302.192000;136.017400;320.740000;88.327000;
1462;1.801965;297.062000;41.295400;252.556000;21.411200;204.366000;37.714000;185.841800;85.865000;207.956000;129.946000;252.218000;149.998200;300.602000;134.002400;319.322000;86.811200;
