FRAME;AVG INACCURACY;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;
1406;0.836234;300.900000;39.168600;120.903739;254.770000;17.956260;122.771372;204.542000;34.994800;132.788175;186.167000;85.321800;147.001352;208.664000;130.972800;154.112020;254.540000;152.155600;150.888579;304.800000;135.248200;138.445618;323.290000;86.168600;126.117619;
1407;0.758775;300.844000;39.913400;121.380494;254.754000;18.715120;123.358915;204.666000;35.785400;133.284583;186.326200;86.057400;147.198609;208.706000;131.620400;154.047766;254.488000;152.777000;150.733412;304.660000;135.815600;138.418493;323.098000;86.873600;126.392394;
1408;0.769965;301.156000;39.238200;120.793847;255.080000;18.088200;122.826001;204.956000;35.100400;132.959712;186.517400;85.344000;147.138339;209.004000;130.908000;154.185794;254.842000;152.032000;150.877466;305.004000;135.142400;138.343211;323.536000;86.244000;125.940255;
1409;0.808098;301.050000;39.753200;121.174790;254.962000;18.418060;123.111501;204.868000;35.617600;133.252657;186.675000;85.834400;147.285314;208.968000;131.340000;154.129907;254.722000;152.652200;150.731484;304.888000;135.622200;138.324269;323.254000;86.673000;126.234229;
1410;0.849306;301.292000;39.129600;120.663440;255.182000;17.926500;122.700880;205.020000;34.979200;132.917645;186.611000;85.220200;147.150566;209.096000;130.887400;154.200357;254.954000;152.046800;150.850400;305.134000;135.141400;138.269409;323.672000;86.185000;125.831961;
1411;0.798442;301.340000;39.879000;121.102978;255.264000;18.619120;123.233710;205.068000;35.627800;133.318134;186.762000;85.985600;147.347821;209.248000;131.536800;154.149232;254.994000;152.734200;150.664021;305.266000;135.849800;138.085389;323.696000;86.865800;125.962353;
1412;0.780383;300.982000;39.277800;120.941644;254.996000;18.014680;122.822492;204.940000;34.958000;132.905144;186.709800;85.215200;147.187902;209.196000;130.667800;154.238003;254.774000;151.889200;150.907361;305.018000;135.070000;138.332784;323.348000;86.137400;126.054442;
1413;0.851248;301.098000;39.667400;121.106965;254.946000;18.442580;123.155649;204.822000;35.578400;133.240733;186.486800;85.789400;147.224677;208.882000;131.382600;154.106103;254.724000;152.596600;150.731133;304.902000;135.654000;138.295937;323.416000;86.690600;126.117640;
1414;0.795980;301.028000;39.074600;120.788623;254.998000;17.841580;122.690116;204.870000;34.883200;132.852759;186.595600;85.054000;147.127277;209.038000;130.573600;154.227408;254.784000;151.806200;150.927153;304.942000;134.949800;138.386462;323.378000;86.005600;125.998982;
1415;0.784551;300.886000;39.593600;121.177344;254.804000;18.369780;123.127023;204.714000;35.423200;133.133900;186.411600;85.650600;147.181834;208.826000;131.172600;154.125583;254.578000;152.370000;150.809899;304.752000;135.471800;138.397532;323.202000;86.493800;126.221790;
1416;0.800014;301.066000;38.973000;120.707842;255.030000;17.790280;122.648606;204.914000;34.850600;132.846083;186.615200;84.982000;147.120474;209.030000;130.530600;154.230080;254.820000;151.744200;150.936207;304.958000;134.886800;138.386846;323.448000;85.965400;125.941280;
1417;0.785761;300.946000;39.462200;121.076825;254.964000;18.303160;123.056920;204.912000;35.272000;133.091032;186.606800;85.436800;147.203402;209.030000;130.882200;154.191490;254.724000;152.020000;150.882655;304.844000;135.209600;138.400323;323.292000;86.326400;126.135070;
1418;0.777240;300.960000;38.879400;120.735364;254.968000;17.709680;122.614284;204.792000;34.595200;132.676766;186.437000;84.835800;147.040850;209.030000;130.346400;154.259433;254.770000;151.497000;151.021344;304.944000;134.763000;138.437672;323.448000;85.903600;125.957199;
1419;0.755839;299.650000;40.375600;122.364707;254.170000;19.757320;124.317634;204.248000;35.807400;133.263572;185.912000;85.721000;147.034865;208.748000;130.785400;154.163346;253.982000;151.375000;151.161979;303.884000;135.447600;138.878377;322.378000;87.051000;126.964106;
1420;0.922838;297.214000;41.414200;124.273486;253.036000;21.964800;126.147276;204.628000;37.268000;134.197357;186.147400;85.621400;147.096735;208.758000;129.398600;154.317421;252.818000;148.965000;151.901518;301.160000;133.943000;140.459643;319.840000;86.683200;128.639971;
1421;1.955750;295.556000;39.244800;123.834184;251.344000;20.001200;124.945840;203.606000;35.815600;133.129443;184.669000;83.370200;146.161399;207.140000;127.193800;154.261318;251.056000;146.535800;152.666347;298.910000;131.097400;141.910351;318.120000;84.504800;129.314972;
1422;2.009645;292.424000;42.081200;127.008777;250.200000;24.820800;128.587289;204.924000;38.790800;135.127492;186.180400;83.845000;146.766678;208.552000;125.657400;154.631687;250.006000;142.695000;153.565104;295.454000;129.103400;143.685586;314.502000;84.989200;131.726938;
1423;6.231408;278.022000;63.340200;142.140409;243.206000;46.938400;141.966116;202.794000;57.373600;143.412053;188.739200;98.189000;149.750920;208.362000;132.374800;153.930925;242.834000;148.874200;152.863889;283.854000;138.408200;146.864511;297.894000;99.261400;142.733988;
1424;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
1425;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
1426;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
1427;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
1428;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
1429;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
1430;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
1431;4.964718;275.956000;62.457400;142.521734;240.790000;46.395600;141.923054;200.304000;56.692000;142.644075;185.680000;97.472600;148.759645;205.554000;131.984400;153.511993;240.320000;148.144400;153.178415;281.380000;137.884000;147.802144;296.088000;98.549200;143.510907;
1432;2.279527;288.678000;45.220400;130.478081;245.836000;27.883200;131.234288;201.250000;41.938000;136.084534;181.917200;86.519200;145.890691;204.854000;128.651200;153.752027;245.884000;145.481600;153.424081;291.526000;131.759200;145.051821;311.014000;88.420400;134.575548;
1433;1.686848;293.026000;41.187600;126.331152;248.992000;23.001800;127.570813;201.880000;38.276800;134.239220;182.517000;84.907200;145.793533;205.478000;128.868200;153.849173;248.890000;146.879200;152.863750;295.972000;132.007400;143.174087;315.772000;86.144600;131.276007;
1434;1.820989;292.578000;39.389600;125.524995;247.488000;19.088360;124.907306;198.934600;36.295400;132.395845;180.323200;84.400800;144.921898;202.296000;129.146600;153.214920;247.278000;149.615200;152.404578;295.664000;132.813400;143.216410;314.612000;85.319000;131.842011;
1435;0.974050;292.744000;40.095800;125.861634;247.540000;19.984520;125.573099;198.473000;36.442200;132.362331;179.491600;85.344600;144.809226;202.032000;130.242600;153.058670;247.260000;150.549200;152.196816;296.294000;134.277400;142.749275;315.396000;86.526800;131.617145;
1436;0.810621;293.626000;39.542600;125.134839;248.300000;20.079400;125.580374;199.319400;35.947800;132.316206;179.723800;84.802200;144.798673;202.898000;129.790200;153.283943;248.120000;149.402800;152.386669;297.060000;133.744400;142.482897;316.860000;85.982800;130.588345;
1437;0.674181;294.320000;39.621000;124.898803;248.426000;19.839840;125.444861;199.125000;36.148000;132.438313;179.687400;85.402400;144.948501;202.624000;130.820400;153.151919;248.262000;150.680600;152.098153;297.570000;134.569800;142.168257;317.192000;86.503800;130.526762;
1438;0.716855;294.656000;38.342600;124.097350;248.454000;18.270000;124.392534;198.909400;35.002000;131.825975;179.639000;84.550400;144.847252;202.230000;130.243000;153.194249;248.274000;150.347600;152.228371;297.736000;133.756400;142.275050;317.130000;85.462400;130.442803;
1439;0.797180;295.202000;38.861000;124.228553;248.818000;18.551280;124.648737;199.047000;35.500600;132.234850;179.882200;85.201800;145.135270;202.424000;131.112200;153.202341;248.614000;151.445800;151.993677;298.296000;134.707200;141.958753;317.648000;86.295800;130.371054;
1440;0.750758;295.226000;38.072400;123.870672;248.784000;17.771700;124.204529;198.994800;34.807200;131.942113;179.810800;84.526600;145.066067;202.228000;130.509800;153.287252;248.580000;150.871400;152.181634;298.256000;133.978800;142.136686;317.552000;85.563600;130.367835;
1441;0.839653;295.596000;38.454600;124.034367;248.976000;17.881880;124.381969;198.955600;35.102000;132.216291;179.802000;85.090800;145.273487;202.272000;131.250200;153.306026;248.756000;151.821800;152.021904;298.650000;134.737000;141.946534;317.904000;86.051600;130.354599;
1442;0.880693;296.060000;37.590200;123.427137;249.350000;16.832940;123.696418;199.127400;34.148000;131.848277;180.111400;84.325000;145.348255;202.550000;130.564800;153.516238;249.144000;151.368000;152.155530;299.238000;134.223400;141.821347;318.404000;85.319600;129.982338;
1443;0.861557;296.144000;37.903600;123.709155;249.346000;17.193560;124.107883;199.200400;34.572000;132.246880;180.073600;84.681200;145.525488;202.528000;130.960600;153.585673;249.118000;151.658400;152.206635;299.156000;134.480400;141.948140;318.460000;85.603800;130.138555;
1444;0.903615;296.260000;37.142800;123.362686;249.476000;16.385500;123.647180;199.245600;33.782600;131.956924;180.122200;83.947600;145.542002;202.600000;130.262200;153.805692;249.280000;151.053000;152.463682;299.360000;133.843200;142.081238;318.640000;84.882800;130.023060;
1445;0.843740;296.080000;37.900200;124.057349;249.402000;17.232760;124.456475;199.303200;34.504600;132.539288;180.222000;84.574600;145.828976;202.682000;130.730600;153.889251;249.184000;151.407800;152.504449;299.188000;134.298600;142.219138;318.404000;85.467600;130.436749;
1446;0.760417;295.280000;37.704400;124.399835;249.046000;17.403060;124.705518;199.033600;34.181200;132.342866;179.974600;84.012000;145.671311;202.558000;129.916800;153.981393;248.878000;150.295000;152.827095;298.598000;133.677600;142.601130;317.812000;85.114400;130.783820;
1447;0.912748;293.188000;40.383000;127.055275;248.244000;21.029400;127.582898;199.285000;36.579000;133.883951;180.342400;85.377400;146.123645;203.086000;129.953800;154.113746;248.018000;149.416200;153.140977;296.800000;134.145000;143.362104;315.968000;86.449200;132.272734;
1448;1.892990;292.818000;39.909000;127.033888;248.756000;21.396200;127.878756;201.374000;36.913000;134.677077;182.106400;84.199000;146.586086;204.530000;128.046400;154.624907;248.336000;146.670200;153.760157;295.892000;131.456600;144.154220;315.348000;85.145000;132.438764;
1449;3.054200;283.670000;56.167000;138.821020;246.108000;41.183200;140.300169;204.582000;51.766600;142.827309;186.078200;92.878600;149.433385;208.918000;129.842400;155.276939;246.030000;144.634200;154.461891;287.530000;134.257000;147.174897;306.256000;94.558800;139.282898;
1450;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
1451;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
1452;10.309574;281.520000;74.587800;146.112040;247.680000;58.040800;147.974956;207.826000;68.032800;149.719941;194.798400;108.874000;153.515183;213.604000;141.771000;154.464578;247.142000;158.815200;151.028166;288.292000;148.398200;144.433585;301.196000;110.215400;143.319911;
1453;2.758180;287.942000;60.264000;139.400188;251.408000;43.376200;141.418202;209.964000;55.059200;145.715695;195.006600;96.377000;152.852056;214.984000;132.666200;156.165215;251.222000;149.555400;153.221496;292.804000;138.002200;144.942288;307.920000;98.055000;139.321691;
1454;1.688519;296.256000;44.472800;128.657855;252.590000;25.871200;131.219475;205.658000;40.427600;138.223655;187.438000;86.911200;149.397552;210.396000;130.242200;155.836219;252.674000;148.332000;153.337269;300.018000;134.166400;142.416244;318.616000;88.759600;131.712676;
1455;1.855969;298.486000;41.644000;125.993457;253.994000;21.616000;128.084366;205.772000;38.045600;136.973187;187.611000;86.007000;149.291522;209.586000;130.171800;155.720666;253.820000;150.293600;152.723196;302.036000;134.243600;141.447716;320.526000;87.012800;130.127713;
1456;1.111860;296.974000;42.737800;127.367143;252.934000;22.758600;129.052486;204.672000;38.552400;137.019966;186.324800;86.793800;149.027644;208.718000;130.485600;155.548293;252.644000;150.490200;152.824986;300.924000;134.864600;141.884239;319.346000;87.803200;131.060426;
1457;0.757521;297.566000;43.243000;127.348736;253.440000;23.489000;129.483070;204.692000;38.644400;137.074024;186.170000;87.367800;149.077424;209.156000;131.174600;155.538282;253.210000;151.027000;152.620447;301.954000;136.061800;141.199899;320.652000;88.714000;130.369537;
1458;0.618886;298.672000;41.499800;125.816057;253.844000;21.398000;127.952545;204.524000;36.880200;136.068734;185.932400;86.377800;148.828977;208.980000;130.815600;155.552349;253.572000;150.916000;152.601556;302.994000;135.505200;140.783479;321.690000;87.586800;129.456881;
1459;0.663637;299.468000;41.174200;125.216247;253.834000;20.452000;127.272961;204.072000;36.766800;135.907554;185.679600;86.788800;148.820011;208.366000;131.781600;155.338506;253.562000;152.422800;152.218691;303.478000;136.198600;140.430588;321.996000;87.704400;129.271325;
1460;0.663711;299.632000;40.467600;124.722816;253.904000;19.939960;126.888694;204.220000;36.275400;135.663704;185.643400;86.175200;148.699711;208.326000;131.311600;155.388648;253.648000;151.748600;152.381324;303.438000;135.517200;140.562214;322.148000;87.149200;129.058246;
1461;0.764264;298.146000;42.071800;126.407992;253.372000;22.019400;128.467292;204.220000;37.868200;136.550055;185.853400;86.971400;148.907812;208.260000;131.442600;155.362192;253.096000;151.690800;152.467226;302.192000;136.017400;141.091959;320.740000;88.327000;130.238658;
1462;1.801965;297.062000;41.295400;126.518853;252.556000;21.411200;128.157840;204.366000;37.714000;136.496797;185.841800;85.865000;148.707842;207.956000;129.946000;155.484280;252.218000;149.998200;152.997538;300.602000;134.002400;142.167485;319.322000;86.811200;130.882939;
1463;1.931189;293.752000;48.588400;131.929134;251.898000;31.309400;134.759803;206.866000;44.804600;140.664934;188.456200;89.297600;150.102550;210.974000;130.440000;155.899416;251.884000;147.436000;153.637501;297.056000;134.320200;143.734945;315.830000;91.024600;133.855519;
1464;6.265440;280.904000;69.268200;144.952567;245.978000;52.790000;146.220150;206.228000;64.438200;148.448344;192.626600;104.529800;152.889800;210.706000;138.864400;154.675059;245.474000;155.746200;152.156659;285.948000;144.103000;146.378806;299.606000;105.736800;144.023657;
1465;10.205149;274.728000;76.802000;148.846173;239.472000;60.088000;149.399606;201.494000;74.692400;150.469473;188.116400;113.380800;151.830434;202.914000;148.073800;151.460361;238.472000;165.857400;149.320673;277.842000;150.690000;147.485761;290.858000;114.947000;147.866211;
1466;4.506127;285.178000;63.618600;141.653726;250.400000;46.981000;143.252734;209.950000;57.884600;146.801781;196.074400;98.596400;153.340550;215.340000;132.836600;156.185776;249.836000;149.731000;153.331241;290.898000;138.808800;145.562878;304.786000;99.534400;141.092994;
1467;2.131739;294.296000;48.240200;131.509870;252.950000;30.245000;133.963536;207.898000;43.777200;140.357405;190.340600;88.575800;150.543587;212.652000;129.368000;156.252405;252.892000;147.150800;153.579059;298.578000;133.901200;143.117050;316.256000;90.497000;133.506171;
1468;1.768404;298.604000;40.890000;125.503644;254.718000;21.238600;127.697908;206.844000;36.793000;136.497492;189.095000;84.085000;149.385054;211.658000;127.974600;156.256611;254.758000;147.390200;153.280850;302.514000;132.298600;141.497388;320.864000;85.848400;129.664932;
1469;1.688546;298.432000;41.774800;126.094975;254.426000;21.822000;128.161760;206.420000;37.936400;137.044232;188.237200;85.797800;149.445849;210.356000;129.376400;155.924637;254.170000;149.457400;152.879600;302.200000;133.684000;141.452103;320.604000;86.688200;130.010849;
