FRAME;X;Y;Z;
2364;0.181565;-0.161296;0.970061;
2365;0.181711;-0.164686;0.969464;
2366;0.182320;-0.161810;0.969833;
2367;0.183063;-0.165292;0.969106;
2368;0.182669;-0.161694;0.969787;
2369;0.181320;-0.165781;0.969350;
2370;0.181119;-0.162607;0.969925;
2371;0.181331;-0.165979;0.969314;
2372;0.179728;-0.162811;0.970150;
2373;0.179655;-0.167319;0.969396;
2374;0.178917;-0.164454;0.970023;
2375;0.178352;-0.168510;0.969430;
2376;0.178386;-0.165452;0.969951;
2377;0.178319;-0.168425;0.969451;
2378;0.178624;-0.164996;0.969985;
2379;0.179113;-0.168374;0.969313;
2380;0.179586;-0.163577;0.970047;
2381;0.180304;-0.166390;0.969435;
2382;0.180407;-0.163090;0.969977;
2383;0.180942;-0.165306;0.969502;
2384;0.181925;-0.161772;0.969914;
2385;0.182381;-0.164650;0.969344;
2386;0.183292;-0.160398;0.969885;
2387;0.183271;-0.163884;0.969306;
2388;0.183824;-0.160454;0.969775;
2389;0.182449;-0.163955;0.969449;
2390;0.183331;-0.160430;0.969872;
2391;0.183240;-0.163218;0.969424;
2392;0.183031;-0.160004;0.969999;
2393;0.172022;-0.170967;0.970144;
2394;0.148059;-0.186904;0.971157;
2395;0.146764;-0.195198;0.969721;
2396;0.145530;-0.189943;0.970949;
2397;0.146105;-0.193945;0.970071;
2398;0.144999;-0.189170;0.971180;
2399;0.145444;-0.189087;0.971129;
2400;0.145405;-0.188974;0.971157;
2401;0.145382;-0.188782;0.971198;
2402;0.145358;-0.188665;0.971224;
2403;0.146218;-0.192590;0.970324;
2404;0.147381;-0.188947;0.970864;
2405;0.148374;-0.191709;0.970172;
2406;0.147512;-0.187722;0.971082;
2407;0.149145;-0.191306;0.970133;
2408;0.149230;-0.186661;0.971024;
2409;0.149281;-0.190529;0.970265;
2410;0.148895;-0.186518;0.971103;
2411;0.149576;-0.189539;0.970413;
2412;0.147728;-0.185959;0.971389;
2413;0.149275;-0.188468;0.970668;
2414;0.148465;-0.184487;0.971557;
2415;0.172618;-0.173111;0.969657;
2416;0.172609;-0.172986;0.969681;
2417;0.172595;-0.172786;0.969720;
2418;0.172573;-0.172653;0.969747;
2419;0.201644;-0.162433;0.965896;
2420;0.200907;-0.157973;0.966789;
2421;0.200251;-0.161964;0.966265;
2422;0.199857;-0.157258;0.967123;
2423;0.201646;-0.161362;0.966075;
2424;0.201039;-0.158152;0.966732;
2425;0.201037;-0.161507;0.966178;
2426;0.200318;-0.156503;0.967150;
2427;0.201005;-0.160973;0.966274;
2428;0.200614;-0.156964;0.967014;
2429;0.200529;-0.160805;0.966401;
2430;0.199337;-0.156878;0.967292;
2431;0.200510;-0.160978;0.966376;
2432;0.198355;-0.158871;0.967169;
2433;0.189951;-0.172278;0.966560;
2434;0.191131;-0.169706;0.966783;
2435;0.190078;-0.169628;0.967004;
2436;0.190032;-0.169459;0.967043;
2437;0.190396;-0.173295;0.966291;
2438;0.189786;-0.169530;0.967078;
2439;0.189999;-0.173953;0.966251;
2440;0.189578;-0.170128;0.967014;
2441;0.190945;-0.172426;0.966338;
2442;0.190787;-0.168575;0.967048;
2443;0.190920;-0.172092;0.966403;
2444;0.190900;-0.168649;0.967013;
2445;0.191117;-0.172987;0.966204;
2446;0.190316;-0.168282;0.967192;
2447;0.190720;-0.172610;0.966350;
2448;0.189973;-0.168985;0.967137;
2449;0.190017;-0.173056;0.966408;
2450;0.189005;-0.169010;0.967322;
2451;0.188897;-0.172645;0.966701;
2452;0.189517;-0.169456;0.967144;
2453;0.188289;-0.173318;0.966700;
2454;0.189188;-0.168761;0.967330;
2455;0.188497;-0.172779;0.966756;
2456;0.186691;-0.170105;0.967580;
2457;0.186239;-0.175736;0.966660;
2458;0.185729;-0.170670;0.967666;
2459;0.184946;-0.175713;0.966912;
2460;0.184101;-0.171725;0.967790;
2461;0.183809;-0.176450;0.966995;
2462;0.182874;-0.172909;0.967812;
2463;0.182922;-0.176609;0.967134;
2464;0.183880;-0.171970;0.967788;
2465;0.184116;-0.176416;0.966943;
2466;0.186366;-0.170675;0.967542;
2467;0.187402;-0.173481;0.966843;
2468;0.189524;-0.169659;0.967107;
2469;0.191603;-0.171698;0.966337;
2470;0.193079;-0.167587;0.966765;
2471;0.194242;-0.170878;0.965956;
2472;0.195890;-0.167392;0.966233;
2473;0.194383;-0.171188;0.965873;
2474;0.194391;-0.168115;0.966411;
2475;0.194117;-0.171969;0.965787;
2476;0.193909;-0.168967;0.966359;
2477;0.191946;-0.173789;0.965895;
2478;0.189455;-0.171398;0.966814;
2479;0.187152;-0.175194;0.966582;
2480;0.186187;-0.171828;0.967373;
2481;0.185967;-0.176705;0.966536;
2482;0.186569;-0.173322;0.967032;
2483;0.186090;-0.177538;0.966360;
2484;0.186848;-0.173354;0.966973;
2485;0.186068;-0.176838;0.966492;
2486;0.186708;-0.172106;0.967223;
2487;0.188131;-0.175519;0.966333;
2488;0.189613;-0.171241;0.966811;
2489;0.190410;-0.175997;0.965800;
2490;0.190434;-0.170868;0.966716;
2491;0.190555;-0.174559;0.966032;
2492;0.190317;-0.170030;0.966886;
2493;0.190388;-0.174589;0.966059;
2494;0.191249;-0.169932;0.966720;
2495;0.190589;-0.173871;0.966149;
2496;0.191056;-0.170541;0.966650;
2497;0.190994;-0.175851;0.965711;
2498;0.189811;-0.171391;0.966746;
2499;0.190900;-0.177305;0.965464;
2500;0.190507;-0.172201;0.966465;
2501;0.190632;-0.176615;0.965643;
2502;0.191118;-0.172094;0.966363;
2503;0.191213;-0.176264;0.965592;
2504;0.191749;-0.170958;0.966440;
2505;0.191681;-0.175483;0.965642;
2506;0.191911;-0.171989;0.966224;
2507;0.191753;-0.177112;0.965330;
2508;0.191692;-0.171565;0.966343;
2509;0.191181;-0.176355;0.965582;
2510;0.191015;-0.171490;0.966491;
2511;0.189459;-0.177839;0.965649;
2512;0.190682;-0.172674;0.966346;
2513;0.190009;-0.177872;0.965535;
2514;0.189745;-0.173950;0.966301;
2515;0.189529;-0.178274;0.965555;
2516;0.189954;-0.173629;0.966318;
2517;0.190409;-0.177738;0.965481;
2518;0.189646;-0.173942;0.966322;
2519;0.190197;-0.178331;0.965413;
2520;0.190454;-0.173340;0.966271;
2521;0.190862;-0.177914;0.965359;
2522;0.190649;-0.173142;0.966268;
2523;0.191484;-0.177444;0.965322;
2524;0.191352;-0.173418;0.966080;
2525;0.191162;-0.177229;0.965426;
2526;0.191555;-0.172932;0.966127;
2527;0.191807;-0.176438;0.965443;
2528;0.191971;-0.171989;0.966213;
2529;0.192242;-0.175926;0.965450;
2530;0.192732;-0.171790;0.966097;
2531;0.192428;-0.176277;0.965349;
2532;0.192589;-0.171214;0.966227;
2533;0.193346;-0.175489;0.965309;
2534;0.192879;-0.171036;0.966201;
2535;0.192652;-0.175925;0.965368;
2536;0.193146;-0.170597;0.966225;
2537;0.192343;-0.174835;0.965628;
2538;0.192158;-0.170230;0.966487;
2539;0.193794;-0.173951;0.965497;
2540;0.193229;-0.169265;0.966443;
2541;0.193682;-0.173962;0.965518;
2542;0.193374;-0.168847;0.966487;
2543;0.193363;-0.174171;0.965544;
2544;0.193155;-0.169083;0.966490;
2545;0.193667;-0.173896;0.965533;
2546;0.193356;-0.170161;0.966260;
2547;0.193517;-0.174326;0.965485;
2548;0.193364;-0.169794;0.966323;
2549;0.193724;-0.173968;0.965508;
2550;0.193897;-0.169796;0.966216;
2551;0.194274;-0.174981;0.965215;
2552;0.193979;-0.170230;0.966123;
2553;0.193492;-0.174285;0.965498;
2554;0.193666;-0.170149;0.966200;
2555;0.193513;-0.174878;0.965386;
2556;0.192784;-0.171016;0.966223;
2557;0.193091;-0.176436;0.965187;
2558;0.192642;-0.171963;0.966084;
2559;0.192754;-0.177206;0.965113;
2560;0.193594;-0.172561;0.965787;
2561;0.193435;-0.177218;0.964975;
2562;0.193446;-0.172487;0.965830;
2563;0.193292;-0.176680;0.965102;
2564;0.193536;-0.171498;0.965988;
2565;0.194117;-0.175772;0.965102;
2566;0.194835;-0.170495;0.965904;
2567;0.193795;-0.175284;0.965256;
2568;0.193560;-0.170717;0.966121;
2569;0.193572;-0.175648;0.965235;
2570;0.193528;-0.170486;0.966169;
2571;0.193863;-0.175585;0.965188;
2572;0.192773;-0.171275;0.966180;
2573;0.193267;-0.176427;0.965154;
2574;0.192766;-0.172480;0.965967;
2575;0.192867;-0.176240;0.965268;
2576;0.192405;-0.171315;0.966246;
2577;0.191675;-0.176589;0.965441;
2578;0.193018;-0.171544;0.966083;
2579;0.192998;-0.171466;0.966101;
2580;0.192975;-0.171456;0.966107;
2581;0.192964;-0.171361;0.966127;
2582;0.192953;-0.171328;0.966134;
2583;0.194063;-0.175386;0.965184;
2584;0.193229;-0.170476;0.966230;
2585;0.193592;-0.175202;0.965312;
2586;0.193332;-0.170371;0.966228;
2587;0.193764;-0.174210;0.965456;
2588;0.193802;-0.169708;0.966250;
2589;0.194426;-0.174743;0.965227;
2590;0.193445;-0.169427;0.966371;
2591;0.194252;-0.174547;0.965298;
2592;0.194654;-0.170029;0.966023;
2593;0.195041;-0.174451;0.965156;
2594;0.193933;-0.170838;0.966025;
2595;0.193968;-0.176124;0.965068;
2596;0.193947;-0.171748;0.965861;
2597;0.192759;-0.171137;0.966207;
2598;0.192770;-0.171130;0.966206;
2599;0.193042;-0.177465;0.965008;
2600;0.192566;-0.172099;0.966075;
2601;0.191970;-0.177826;0.965156;
2602;0.192895;-0.172502;0.965937;
2603;0.192674;-0.177485;0.965078;
2604;0.193132;-0.172348;0.965917;
2605;0.193484;-0.177616;0.964892;
2606;0.192782;-0.172559;0.965949;
2607;0.193628;-0.176846;0.965005;
2608;0.193460;-0.172872;0.965758;
2609;0.193470;-0.177685;0.964882;
2610;0.193303;-0.172225;0.965905;
2611;0.193027;-0.177331;0.965036;
2612;0.193632;-0.172426;0.965803;
2613;0.193515;-0.176376;0.965113;
2614;0.193287;-0.172206;0.965911;
2615;0.192660;-0.176885;0.965191;
2616;0.193628;-0.172085;0.965865;
2617;0.193038;-0.176942;0.965105;
2618;0.193129;-0.172629;0.965868;
2619;0.193595;-0.177346;0.964919;
2620;0.193441;-0.173680;0.965617;
2621;0.193358;-0.178546;0.964746;
2622;0.192938;-0.175028;0.965474;
2623;0.193430;-0.178761;0.964691;
2624;0.192332;-0.175692;0.965474;
2625;0.191551;-0.181205;0.964610;
2626;0.191897;-0.176348;0.965441;
2627;0.190807;-0.180778;0.964838;
2628;0.191534;-0.176704;0.965448;
2629;0.192037;-0.180707;0.964607;
2630;0.192696;-0.176715;0.965215;
2631;0.192600;-0.181814;0.964287;
2632;0.193010;-0.177780;0.964957;
2633;0.192626;-0.181285;0.964381;
2634;0.194092;-0.176915;0.964899;
2635;0.193748;-0.180925;0.964224;
2636;0.194090;-0.175558;0.965147;
2637;0.192920;-0.179346;0.964685;
2638;0.193843;-0.174950;0.965307;
2639;0.192753;-0.179450;0.964699;
2640;0.193202;-0.175325;0.965367;
2641;0.193356;-0.179709;0.964530;
2642;0.193657;-0.175424;0.965258;
2643;0.193651;-0.179993;0.964418;
2644;0.194531;-0.175215;0.965120;
2645;0.194894;-0.179323;0.964292;
2646;0.195258;-0.174963;0.965019;
2647;0.195805;-0.178937;0.964179;
2648;0.195764;-0.173765;0.965133;
2649;0.196204;-0.178430;0.964192;
2650;0.195519;-0.173749;0.965186;
2651;0.195737;-0.178296;0.964312;
2652;0.195363;-0.175556;0.964890;
2653;0.193758;-0.181309;0.964150;
2654;0.188222;-0.180523;0.965393;
2655;0.179938;-0.190365;0.965082;
2656;0.145781;-0.184228;0.972012;
2657;-1;-1;-1;
2658;-1;-1;-1;
2659;-1;-1;-1;
2660;-1;-1;-1;
2661;-1;-1;-1;
2662;-1;-1;-1;
2663;-1;-1;-1;
2664;-1;-1;-1;
2665;-1;-1;-1;
2666;-1;-1;-1;
2667;-1;-1;-1;
2668;-1;-1;-1;
2669;-1;-1;-1;
2670;-1;-1;-1;
2671;-1;-1;-1;
2672;-1;-1;-1;
2673;-1;-1;-1;
2674;-1;-1;-1;
2675;-1;-1;-1;
2676;-1;-1;-1;
2677;-1;-1;-1;
2678;-1;-1;-1;
2679;-1;-1;-1;
2680;-1;-1;-1;
2681;-1;-1;-1;
2682;-1;-1;-1;
2683;-1;-1;-1;
2684;-1;-1;-1;
2685;-1;-1;-1;
2686;-1;-1;-1;
2687;-1;-1;-1;
2688;-1;-1;-1;
2689;-1;-1;-1;
2690;-1;-1;-1;
2691;-1;-1;-1;
2692;-1;-1;-1;
2693;-1;-1;-1;
2694;-1;-1;-1;
2695;-1;-1;-1;
2696;-1;-1;-1;
2697;-1;-1;-1;
2698;-1;-1;-1;
2699;-1;-1;-1;
2700;-1;-1;-1;
2701;-1;-1;-1;
2702;-1;-1;-1;
2703;-1;-1;-1;
2704;-1;-1;-1;
2705;-1;-1;-1;
2706;-1;-1;-1;
2707;-1;-1;-1;
2708;-1;-1;-1;
2709;-1;-1;-1;
2710;-1;-1;-1;
2711;-1;-1;-1;
2712;-1;-1;-1;
2713;-1;-1;-1;
2714;-1;-1;-1;
2715;-1;-1;-1;
2716;-1;-1;-1;
2717;-1;-1;-1;
2718;-1;-1;-1;
2719;-1;-1;-1;
2720;-1;-1;-1;
2721;-1;-1;-1;
2722;-1;-1;-1;
2723;-1;-1;-1;
2724;-1;-1;-1;
2725;-1;-1;-1;
2726;-1;-1;-1;
2727;-1;-1;-1;
2728;-1;-1;-1;
2729;-1;-1;-1;
2730;-1;-1;-1;
2731;-1;-1;-1;
2732;-1;-1;-1;
2733;-1;-1;-1;
2734;-1;-1;-1;
2735;-1;-1;-1;
2736;-1;-1;-1;
2737;-1;-1;-1;
2738;-1;-1;-1;
2739;-1;-1;-1;
2740;-1;-1;-1;
2741;-1;-1;-1;
2742;-1;-1;-1;
2743;-1;-1;-1;
2744;-1;-1;-1;
2745;-1;-1;-1;
2746;-1;-1;-1;
2747;-1;-1;-1;
2748;-1;-1;-1;
2749;-1;-1;-1;
2750;-1;-1;-1;
2751;-1;-1;-1;
2752;-1;-1;-1;
2753;-1;-1;-1;
2754;-1;-1;-1;
2755;-1;-1;-1;
2756;-1;-1;-1;
2757;-1;-1;-1;
2758;-1;-1;-1;
2759;-1;-1;-1;
2760;-1;-1;-1;
2761;-1;-1;-1;
2762;-1;-1;-1;
2763;-1;-1;-1;
2764;-1;-1;-1;
2765;-1;-1;-1;
2766;-1;-1;-1;
2767;-1;-1;-1;
2768;-1;-1;-1;
2769;-1;-1;-1;
2770;0.146032;-0.199850;0.968883;
2771;0.154896;-0.199446;0.967589;
2772;0.160242;-0.189891;0.968640;
2773;0.163214;-0.189842;0.968153;
2774;0.165771;-0.182281;0.969172;
2775;0.168574;-0.184904;0.968191;
2776;0.168678;-0.179547;0.969180;
2777;0.168704;-0.184292;0.968285;
2778;0.168691;-0.180031;0.969088;
2779;0.167484;-0.185441;0.968277;
2780;0.168574;-0.180985;0.968931;
2781;0.169521;-0.185262;0.967957;
2782;0.169768;-0.181038;0.968713;
2783;0.170429;-0.185627;0.967727;
2784;0.170884;-0.181646;0.968403;
2785;0.171662;-0.186965;0.967252;
2786;0.172584;-0.182567;0.967928;
2787;0.173505;-0.188451;0.966635;
2788;0.174556;-0.184725;0.967164;
2789;0.172194;-0.162862;0.971507;
2790;0.172194;-0.162862;0.971507;
2791;0.172194;-0.162862;0.971507;
2792;0.172194;-0.162862;0.971507;
2793;0.171558;-0.167138;0.970893;
2794;0.172506;-0.163196;0.971395;
2795;0.173596;-0.166487;0.970642;
2796;0.174595;-0.162561;0.971128;
2797;0.175854;-0.167024;0.970143;
2798;0.175335;-0.163550;0.970829;
2799;0.175400;-0.169056;0.969874;
2800;0.175880;-0.165006;0.970484;
2801;0.176010;-0.169203;0.969738;
2802;0.180681;-0.163672;0.969828;
2803;0.208595;-0.153088;0.965946;
2804;0.213514;-0.144740;0.966159;
2805;0.213189;-0.149512;0.965503;
2806;0.213540;-0.147680;0.965708;
2807;0.213682;-0.151818;0.965034;
2808;0.214046;-0.148593;0.965456;
2809;0.215084;-0.153089;0.964522;
2810;0.203353;-0.157019;0.966433;
2811;0.203353;-0.157019;0.966433;
2812;0.203353;-0.157019;0.966433;
2813;0.194982;-0.164980;0.966832;
2814;-1;-1;-1;
2815;-1;-1;-1;
2816;-1;-1;-1;
2817;-1;-1;-1;
2818;-1;-1;-1;
2819;-1;-1;-1;
2820;0.151081;-0.189127;0.970261;
2821;0.159321;-0.193496;0.968079;
2822;0.160152;-0.186197;0.969372;
2823;0.162020;-0.185270;0.969239;
2824;0.162734;-0.178985;0.970300;
2825;0.164019;-0.180956;0.969718;
2826;0.164028;-0.176404;0.970555;
2827;0.164887;-0.178052;0.970108;
2828;0.164000;-0.174989;0.970816;
2829;0.164647;-0.177918;0.970174;
2830;0.164174;-0.175480;0.970697;
2831;0.163638;-0.180164;0.969930;
2832;0.163080;-0.178916;0.970255;
2833;0.161421;-0.185430;0.969309;
2834;0.154544;-0.187080;0.970112;
2835;0.145289;-0.202667;0.968410;
2836;-1;-1;-1;
2837;-1;-1;-1;
2838;-1;-1;-1;
2839;-1;-1;-1;
2840;-1;-1;-1;
2841;-1;-1;-1;
2842;0.178250;-0.188076;0.965844;
2843;0.186058;-0.181222;0.965682;
2844;0.185706;-0.182656;0.965479;
2845;0.185688;-0.183034;0.965411;
2846;0.185635;-0.183507;0.965331;
2847;0.179545;-0.190673;0.965094;
2848;-1;-1;-1;
2849;-1;-1;-1;
2850;-1;-1;-1;
2851;-1;-1;-1;
2852;-1;-1;-1;
2853;-1;-1;-1;
2854;-1;-1;-1;
2855;-1;-1;-1;
2856;0.182463;-0.199376;0.962786;
2857;0.188204;-0.197364;0.962095;
2858;0.191619;-0.187332;0.963425;
2859;0.192506;-0.188106;0.963098;
2860;0.192120;-0.181318;0.964476;
2861;0.195082;-0.181973;0.963758;
2862;0.197525;-0.177531;0.964088;
2863;0.196970;-0.175051;0.964655;
2864;0.196985;-0.175229;0.964620;
2865;0.196984;-0.175323;0.964603;
2866;0.196998;-0.175525;0.964564;
2867;0.198043;-0.178978;0.963715;
2868;0.198554;-0.175710;0.964211;
2869;0.198780;-0.178781;0.963599;
2870;0.198930;-0.174904;0.964280;
2871;0.199353;-0.178668;0.963502;
2872;0.199771;-0.175708;0.963960;
2873;0.200032;-0.179370;0.963231;
2874;0.200084;-0.176202;0.963805;
2875;0.199948;-0.179525;0.963219;
2876;0.200310;-0.175855;0.963821;
2877;0.200658;-0.179495;0.963077;
2878;0.200756;-0.174734;0.963932;
2879;0.201046;-0.178922;0.963103;
2880;0.198940;-0.167116;0.965658;
2881;0.198670;-0.166927;0.965746;
2882;0.197834;-0.162320;0.966702;
2883;0.199017;-0.165956;0.965842;
2884;0.198336;-0.161568;0.966726;
2885;0.198516;-0.166456;0.965859;
2886;0.198378;-0.162100;0.966628;
2887;0.198726;-0.166115;0.965875;
2888;0.198475;-0.162204;0.966591;
2889;0.198371;-0.167001;0.965795;
2890;0.199353;-0.162732;0.966321;
2891;0.200003;-0.166391;0.965564;
2892;0.199520;-0.161825;0.966439;
2893;0.202682;-0.165567;0.965146;
2894;0.213969;-0.150791;0.965132;
2895;0.215648;-0.153026;0.964406;
2896;0.214701;-0.148867;0.965268;
2897;0.216493;-0.152966;0.964226;
2898;0.215778;-0.149473;0.964934;
2899;0.216228;-0.153530;0.964196;
2900;0.217168;-0.150002;0.964540;
2901;0.216759;-0.154536;0.963916;
2902;0.217341;-0.151340;0.964292;
2903;0.218634;-0.155853;0.963281;
2904;0.219584;-0.150588;0.963902;
2905;0.219151;-0.155696;0.963188;
2906;0.220263;-0.150201;0.963807;
2907;0.221323;-0.155172;0.962776;
2908;0.215226;-0.154754;0.964225;
2909;0.215760;-0.159241;0.963374;
2910;0.215477;-0.154038;0.964283;
2911;0.217046;-0.157585;0.963358;
2912;0.217112;-0.153499;0.964002;
2913;0.217901;-0.156324;0.963370;
2914;0.218791;-0.151887;0.963878;
2915;0.220292;-0.153676;0.963252;
2916;0.221045;-0.148432;0.963902;
2917;0.223079;-0.152199;0.962845;
2918;0.224228;-0.147674;0.963283;
2919;0.226443;-0.150851;0.962272;
2920;0.228078;-0.146472;0.962562;
2921;0.229696;-0.149460;0.961718;
2922;0.230316;-0.144060;0.962393;
2923;0.231811;-0.147551;0.961505;
2924;0.232507;-0.143354;0.961972;
2925;0.232400;-0.146029;0.961595;
2926;0.232688;-0.142681;0.962028;
2927;0.232740;-0.146689;0.961413;
2928;0.230815;-0.143555;0.962349;
2929;0.231576;-0.148467;0.961421;
2930;0.230086;-0.145378;0.962250;
2931;0.229778;-0.150384;0.961554;
2932;0.227192;-0.146519;0.962765;
2933;0.226927;-0.151165;0.962109;
2934;0.226410;-0.148464;0.962651;
2935;0.225043;-0.154390;0.962039;
2936;0.222997;-0.148611;0.963425;
2937;0.223197;-0.149779;0.963198;
2938;0.223283;-0.144253;0.964021;
2939;0.223724;-0.148925;0.963208;
2940;0.225457;-0.143840;0.963576;
2941;0.226445;-0.147866;0.962735;
2942;0.226767;-0.144349;0.963193;
2943;0.228073;-0.147388;0.962424;
2944;0.229144;-0.142830;0.962857;
2945;0.229802;-0.146479;0.962151;
2946;0.230770;-0.142417;0.962529;
2947;0.230942;-0.146064;0.961941;
2948;0.232979;-0.142561;0.961976;
2949;0.234358;-0.146041;0.961118;
2950;0.234656;-0.143044;0.961496;
2951;0.234851;-0.146313;0.960957;
2952;0.236125;-0.142769;0.961177;
2953;0.236977;-0.145818;0.960510;
2954;0.237581;-0.142400;0.960873;
2955;0.237597;-0.144624;0.960537;
2956;0.237549;-0.141034;0.961083;
2957;0.236427;-0.144892;0.960785;
2958;0.234193;-0.144180;0.961439;
2959;0.234199;-0.144392;0.961406;
2960;0.234194;-0.144606;0.961375;
2961;0.234187;-0.144791;0.961349;
2962;0.234159;-0.144954;0.961331;
2963;0.233244;-0.148931;0.960946;
2964;0.234732;-0.146034;0.961028;
2965;0.235589;-0.149570;0.960274;
2966;0.237528;-0.146474;0.960274;
2967;0.239060;-0.149924;0.959361;
2968;0.240819;-0.146487;0.959452;
2969;0.241304;-0.149898;0.958803;
2970;0.242465;-0.145806;0.959141;
2971;0.243598;-0.150159;0.958182;
2972;0.243575;-0.150236;0.958176;
2973;0.243919;-0.148744;0.958321;
2974;0.244338;-0.145356;0.958734;
2975;0.244292;-0.145411;0.958737;
2976;0.243502;-0.145060;0.958991;
2977;0.242914;-0.147418;0.958781;
2978;0.242885;-0.147482;0.958778;
2979;0.242108;-0.142940;0.959662;
2980;0.242086;-0.142989;0.959661;
2981;0.242049;-0.143058;0.959660;
2982;0.240775;-0.142659;0.960040;
2983;0.232644;-0.145731;0.961582;
2984;0.232600;-0.145812;0.961580;
2985;0.231031;-0.138762;0.963000;
2986;0.230986;-0.130971;0.964102;
2987;0.230922;-0.131043;0.964107;
2988;0.229211;-0.126503;0.965121;
2989;0.229375;-0.127813;0.964910;
2990;0.229350;-0.127844;0.964912;
2991;0.230588;-0.123902;0.965131;
2992;0.230581;-0.118588;0.965800;
2993;0.230543;-0.118644;0.965802;
2994;0.232264;-0.121535;0.965030;
2995;0.233647;-0.120840;0.964783;
2996;0.233638;-0.120920;0.964775;
2997;0.233558;-0.116702;0.965314;
2998;0.235716;-0.118995;0.964509;
2999;0.235699;-0.119067;0.964505;
3000;0.235663;-0.119149;0.964503;
3001;0.235678;-0.124790;0.963786;
3002;0.235656;-0.124868;0.963781;
3003;0.235379;-0.121755;0.964247;
3004;0.235645;-0.125361;0.963720;
3005;0.235621;-0.125411;0.963719;
3006;0.235903;-0.130368;0.962992;
3007;0.236362;-0.133761;0.962414;
3008;0.236330;-0.133842;0.962411;
3009;0.236759;-0.132094;0.962547;
3010;0.237815;-0.137195;0.961573;
3011;0.237782;-0.137243;0.961574;
3012;0.239385;-0.144634;0.960092;
3013;0.239352;-0.144684;0.960092;
3014;0.239320;-0.144734;0.960093;
3015;0.239276;-0.144783;0.960096;
3016;0.239258;-0.144814;0.960096;
3017;0.239226;-0.144859;0.960097;
3018;0.239545;-0.145471;0.959925;
3019;0.239551;-0.145507;0.959918;
3020;0.240455;-0.148869;0.959176;
3021;0.240710;-0.146585;0.959464;
3022;0.242279;-0.149803;0.958572;
3023;0.243790;-0.147373;0.958565;
3024;0.244519;-0.150754;0.957854;
3025;0.244027;-0.147786;0.958442;
3026;0.244570;-0.151980;0.957647;
3027;0.244320;-0.149440;0.958111;
3028;0.243789;-0.153098;0.957668;
3029;0.243453;-0.149455;0.958329;
3030;0.243388;-0.152525;0.957861;
3031;0.242418;-0.148928;0.958673;
3032;0.242483;-0.151491;0.958255;
3033;0.242680;-0.147445;0.958836;
3034;0.242566;-0.149835;0.958494;
3035;0.243098;-0.145765;0.958987;
3036;0.242880;-0.148758;0.958582;
3037;0.244240;-0.145417;0.958749;
3038;0.244100;-0.148480;0.958316;
3039;0.244152;-0.145007;0.958834;
3040;0.243789;-0.145574;0.958840;
3041;0.241861;-0.139558;0.960222;
3042;0.241373;-0.140630;0.960189;
3043;0.240242;-0.134129;0.961402;
3044;0.239135;-0.135406;0.961499;
3045;0.238287;-0.129568;0.962513;
3046;0.238052;-0.133365;0.962053;
3047;0.237919;-0.126836;0.962968;
3048;0.238354;-0.130166;0.962416;
3049;0.238908;-0.126794;0.962729;
3050;0.240703;-0.131638;0.961631;
3051;0.241217;-0.127923;0.962003;
3052;0.242596;-0.133317;0.960923;
3053;0.244000;-0.129714;0.961061;
3054;0.245715;-0.135287;0.959855;
3055;0.246251;-0.132038;0.960170;
3056;0.245206;-0.129960;0.960721;
3057;0.245177;-0.129891;0.960738;
3058;0.245138;-0.129844;0.960754;
3059;0.245099;-0.129795;0.960770;
3060;0.245152;-0.133624;0.960232;
3061;0.245073;-0.129110;0.960869;
3062;0.245369;-0.132230;0.960369;
3063;0.244952;-0.128452;0.960988;
3064;0.246387;-0.133436;0.959942;
3065;0.246023;-0.129431;0.960583;
